InterviewKey,CandidateKey,InterviewDateKey,InterviewStage,InterviewerKey,Outcome,Score,DurationMinutes,Notes
6684,2685,20240102,Onsite,84,Passed,79.56,65,Auto-generated interview note 6684
6685,2686,20250610,PhoneScreen,85,Failed,52.48,66,Auto-generated interview note 6685
6686,2687,20250817,HR,86,Passed,82.97,67,Auto-generated interview note 6686
6687,2688,20240312,Onsite,87,Passed,69.13,68,Auto-generated interview note 6687
6688,2689,20230522,HR,88,Passed,69.55,69,Auto-generated interview note 6688
6689,2690,20230616,HR,89,Passed,50.33,70,Auto-generated interview note 6689
6690,2691,20250207,Technical,90,Failed,57.54,71,Auto-generated interview note 6690
6691,2692,20231030,HR,91,Passed,80.08,72,Auto-generated interview note 6691
6692,2693,20240605,PhoneScreen,92,Passed,87.06,73,Auto-generated interview note 6692
6693,2694,20250829,Onsite,93,Passed,88.65,74,Auto-generated interview note 6693
6694,2695,20231231,HR,94,Passed,75.6,75,Auto-generated interview note 6694
6695,2696,20230501,Technical,95,Failed,65.57,76,Auto-generated interview note 6695
6696,2697,20250825,Onsite,96,Passed,77.08,77,Auto-generated interview note 6696
6697,2698,20250722,HR,97,Passed,50.8,78,Auto-generated interview note 6697
6698,2699,20230531,HR,98,Passed,59.18,79,Auto-generated interview note 6698
6699,2700,20240626,PhoneScreen,99,Passed,65.23,80,Auto-generated interview note 6699
6700,2701,20241029,Technical,100,Failed,81.44,81,Auto-generated interview note 6700
6701,2702,20250323,HR,101,Passed,73.12,82,Auto-generated interview note 6701
6702,2703,20240127,Onsite,102,Passed,72.16,83,Auto-generated interview note 6702
6703,2704,20230529,HR,103,Passed,80.79,84,Auto-generated interview note 6703
6704,2705,20240111,HR,104,Passed,61.98,85,Auto-generated interview note 6704
6705,2706,20250606,Technical,105,Failed,96.81,86,Auto-generated interview note 6705
6706,2707,20241216,PhoneScreen,106,Passed,68.83,87,Auto-generated interview note 6706
6707,2708,20240101,HR,107,Passed,72.83,88,Auto-generated interview note 6707
6708,2709,20230527,Onsite,108,Passed,55.42,89,Auto-generated interview note 6708
6709,2710,20240617,HR,109,Passed,76.15,90,Auto-generated interview note 6709
6710,2711,20230726,Technical,110,Passed,89.96,30,Auto-generated interview note 6710
6711,2712,20250521,Onsite,111,Passed,75.89,31,Auto-generated interview note 6711
6712,2713,20240712,HR,112,Passed,98.56,32,Auto-generated interview note 6712
6713,2714,20250213,PhoneScreen,113,Passed,56.7,33,Auto-generated interview note 6713
6714,2715,20250503,Onsite,114,Passed,84.23,34,Auto-generated interview note 6714
6715,2716,20240502,Technical,115,Failed,67.39,35,Auto-generated interview note 6715
6716,2717,20240502,HR,116,Passed,91.43,36,Auto-generated interview note 6716
6717,2718,20250620,Onsite,117,Passed,61.48,37,Auto-generated interview note 6717
6718,2719,20250416,HR,118,Passed,94.67,38,Auto-generated interview note 6718
6719,2720,20241128,HR,119,Passed,65.06,39,Auto-generated interview note 6719
6720,2721,20250413,PhoneScreen,120,Failed,69.94,40,Auto-generated interview note 6720
6721,2722,20240815,HR,121,Passed,88.51,41,Auto-generated interview note 6721
6722,2723,20240921,HR,122,Passed,77.72,42,Auto-generated interview note 6722
6723,2724,20240927,Onsite,123,Passed,92.52,43,Auto-generated interview note 6723
6724,2725,20231010,HR,124,Passed,84.36,44,Auto-generated interview note 6724
6725,2726,20240210,Technical,125,Failed,70.19,45,Auto-generated interview note 6725
6726,2727,20250901,Onsite,126,Passed,88.07,46,Auto-generated interview note 6726
6727,2728,20240325,PhoneScreen,127,Passed,91.94,47,Auto-generated interview note 6727
6728,2729,20240708,HR,128,NoShow,94.53,48,Auto-generated interview note 6728
6729,2730,20230521,Onsite,129,Passed,75.3,49,Auto-generated interview note 6729
6730,2731,20230426,Technical,130,Failed,64.59,50,Auto-generated interview note 6730
6731,2732,20250727,HR,131,Passed,76.32,51,Auto-generated interview note 6731
6732,2733,20250813,Onsite,132,Passed,50.59,52,Auto-generated interview note 6732
6733,2734,20230510,HR,133,Passed,95.41,53,Auto-generated interview note 6733
6734,2735,20230330,PhoneScreen,134,Passed,97.65,54,Auto-generated interview note 6734
6735,2736,20230418,Technical,135,Failed,93.63,55,Auto-generated interview note 6735
6736,2737,20230705,HR,136,Passed,94.07,56,Auto-generated interview note 6736
6737,2738,20250522,HR,137,Passed,68.58,57,Auto-generated interview note 6737
6738,2739,20230514,Onsite,138,Passed,51.4,58,Auto-generated interview note 6738
6739,2740,20241122,HR,139,Passed,97.82,59,Auto-generated interview note 6739
6740,2741,20241019,Technical,140,Failed,64.12,60,Auto-generated interview note 6740
6741,2742,20250406,PhoneScreen,141,Passed,63.26,61,Auto-generated interview note 6741
6742,2743,20250106,HR,142,Passed,87.06,62,Auto-generated interview note 6742
6743,2744,20230419,HR,143,Passed,66.7,63,Auto-generated interview note 6743
6744,2745,20241004,Onsite,144,Passed,68.43,64,Auto-generated interview note 6744
6745,2746,20241029,Technical,145,Failed,55.1,65,Auto-generated interview note 6745
6746,2747,20250130,HR,146,Passed,69.98,66,Auto-generated interview note 6746
6747,2748,20241203,Onsite,147,Passed,91.65,67,Auto-generated interview note 6747
6748,2749,20240804,PhoneScreen,148,Passed,98.71,68,Auto-generated interview note 6748
6749,2750,20231006,HR,149,Passed,61.69,69,Auto-generated interview note 6749
6750,2751,20230818,Technical,150,Failed,78.72,70,Auto-generated interview note 6750
6751,2752,20240607,HR,1,Passed,56.32,71,Auto-generated interview note 6751
6752,2753,20241121,HR,2,Passed,96.77,72,Auto-generated interview note 6752
6753,2754,20250828,Onsite,3,Passed,97.45,73,Auto-generated interview note 6753
6754,2755,20230330,HR,4,Passed,85.48,74,Auto-generated interview note 6754
6755,2756,20241216,PhoneScreen,5,Failed,59.64,75,Auto-generated interview note 6755
6756,2757,20241025,Onsite,6,Passed,53.6,76,Auto-generated interview note 6756
6757,2758,20230722,HR,7,NoShow,81.17,77,Auto-generated interview note 6757
6758,2759,20250319,HR,8,Passed,97.32,78,Auto-generated interview note 6758
6759,2760,20240109,Onsite,9,Passed,51.99,79,Auto-generated interview note 6759
6760,2761,20240913,Technical,10,Failed,83.6,80,Auto-generated interview note 6760
6761,2762,20240722,HR,11,Passed,81.13,81,Auto-generated interview note 6761
6762,2763,20230511,PhoneScreen,12,Passed,55.26,82,Auto-generated interview note 6762
6763,2764,20230702,HR,13,Passed,77.7,83,Auto-generated interview note 6763
6764,2765,20250422,HR,14,Passed,82.64,84,Auto-generated interview note 6764
6765,2766,20250330,Technical,15,Passed,85.6,85,Auto-generated interview note 6765
6766,2767,20231231,HR,16,Passed,94.58,86,Auto-generated interview note 6766
6767,2768,20241008,HR,17,Passed,96.96,87,Auto-generated interview note 6767
6768,2769,20240129,Onsite,18,Passed,91.44,88,Auto-generated interview note 6768
6769,2770,20250301,PhoneScreen,19,Passed,63.77,89,Auto-generated interview note 6769
6770,2771,20240727,Technical,20,Failed,87.07,90,Auto-generated interview note 6770
6771,2772,20250902,Onsite,21,Passed,72.61,30,Auto-generated interview note 6771
6772,2773,20250220,HR,22,Passed,91.36,31,Auto-generated interview note 6772
6773,2774,20241022,HR,23,Passed,70.38,32,Auto-generated interview note 6773
6774,2775,20240202,Onsite,24,Passed,78.62,33,Auto-generated interview note 6774
6775,2776,20240308,Technical,25,Failed,71.87,34,Auto-generated interview note 6775
6776,2777,20230412,PhoneScreen,26,Passed,90.49,35,Auto-generated interview note 6776
6777,2778,20240114,Onsite,27,Passed,80.41,36,Auto-generated interview note 6777
6778,2779,20240309,HR,28,Passed,76.96,37,Auto-generated interview note 6778
6779,2780,20240424,HR,29,Passed,88.43,38,Auto-generated interview note 6779
6780,2781,20241231,Technical,30,Failed,50.7,39,Auto-generated interview note 6780
6781,2782,20241204,HR,31,Passed,84.51,40,Auto-generated interview note 6781
6782,2783,20230621,HR,32,Passed,53.24,41,Auto-generated interview note 6782
6783,2784,20230409,PhoneScreen,33,Passed,95.37,42,Auto-generated interview note 6783
6784,2785,20240512,HR,34,Passed,64.25,43,Auto-generated interview note 6784
6785,2786,20230814,Technical,35,Failed,77.97,44,Auto-generated interview note 6785
6786,2787,20250807,Onsite,36,NoShow,72.5,45,Auto-generated interview note 6786
6787,2788,20240522,HR,37,Passed,77.35,46,Auto-generated interview note 6787
6788,2789,20231227,HR,38,Passed,88.62,47,Auto-generated interview note 6788
6789,2790,20230418,Onsite,39,Passed,61.3,48,Auto-generated interview note 6789
6790,2791,20230323,PhoneScreen,40,Failed,51.44,49,Auto-generated interview note 6790
6791,2792,20240203,HR,41,Passed,87.3,50,Auto-generated interview note 6791
6792,2793,20250217,Onsite,42,Passed,86.59,51,Auto-generated interview note 6792
6793,2794,20230923,HR,43,Passed,51.05,52,Auto-generated interview note 6793
6794,2795,20240110,HR,44,Passed,72.27,53,Auto-generated interview note 6794
6795,2796,20250318,Technical,45,Failed,78.0,54,Auto-generated interview note 6795
6796,2797,20240111,HR,46,Passed,99.93,55,Auto-generated interview note 6796
6797,2798,20240625,PhoneScreen,47,Passed,67.94,56,Auto-generated interview note 6797
6798,2799,20230428,Onsite,48,Passed,62.91,57,Auto-generated interview note 6798
6799,2800,20230906,HR,49,Passed,74.51,58,Auto-generated interview note 6799
6800,2801,20230911,Technical,50,Failed,93.28,59,Auto-generated interview note 6800
6801,2802,20250510,Onsite,51,Passed,94.42,60,Auto-generated interview note 6801
6802,2803,20250622,HR,52,Passed,60.29,61,Auto-generated interview note 6802
6803,2804,20250420,HR,53,Passed,92.3,62,Auto-generated interview note 6803
6804,2805,20240315,PhoneScreen,54,Passed,50.54,63,Auto-generated interview note 6804
6805,2806,20230511,Technical,55,Failed,90.91,64,Auto-generated interview note 6805
6806,2807,20230709,HR,56,Passed,55.44,65,Auto-generated interview note 6806
6807,2808,20230525,Onsite,57,Passed,93.67,66,Auto-generated interview note 6807
6808,2809,20230829,HR,58,Passed,87.45,67,Auto-generated interview note 6808
6809,2810,20231007,HR,59,Passed,77.33,68,Auto-generated interview note 6809
6810,2811,20240813,Technical,60,Failed,67.02,69,Auto-generated interview note 6810
6811,2812,20230517,PhoneScreen,61,Passed,66.96,70,Auto-generated interview note 6811
6812,2813,20231103,HR,62,Passed,95.72,71,Auto-generated interview note 6812
6813,2814,20250221,Onsite,63,Passed,90.24,72,Auto-generated interview note 6813
6814,2815,20250819,HR,64,Passed,72.65,73,Auto-generated interview note 6814
6815,2816,20250424,Technical,65,Failed,97.63,74,Auto-generated interview note 6815
6816,2817,20250328,Onsite,66,Passed,63.25,75,Auto-generated interview note 6816
6817,2818,20240523,HR,67,Passed,97.76,76,Auto-generated interview note 6817
6818,2819,20231119,PhoneScreen,68,Passed,62.61,77,Auto-generated interview note 6818
6819,2820,20240130,Onsite,69,Passed,60.14,78,Auto-generated interview note 6819
6820,2821,20230919,Technical,70,Passed,77.52,79,Auto-generated interview note 6820
6821,2822,20240427,HR,71,Passed,74.75,80,Auto-generated interview note 6821
6822,2823,20250204,Onsite,72,Passed,58.53,81,Auto-generated interview note 6822
6823,2824,20230925,HR,73,Passed,78.61,82,Auto-generated interview note 6823
6824,2825,20230718,HR,74,Passed,84.5,83,Auto-generated interview note 6824
6825,2826,20230921,PhoneScreen,75,Failed,86.26,84,Auto-generated interview note 6825
6826,2827,20231126,HR,76,Passed,77.64,85,Auto-generated interview note 6826
6827,2828,20240620,HR,77,Passed,96.72,86,Auto-generated interview note 6827
6828,2829,20230621,Onsite,78,Passed,78.68,87,Auto-generated interview note 6828
6829,2830,20231013,HR,79,Passed,53.33,88,Auto-generated interview note 6829
6830,2831,20230820,Technical,80,Failed,59.34,89,Auto-generated interview note 6830
6831,2832,20250825,Onsite,81,Passed,71.79,90,Auto-generated interview note 6831
6832,2833,20250510,PhoneScreen,82,Passed,52.32,30,Auto-generated interview note 6832
6833,2834,20231016,HR,83,Passed,66.77,31,Auto-generated interview note 6833
6834,2835,20250506,Onsite,84,Passed,58.88,32,Auto-generated interview note 6834
6835,2836,20241010,Technical,85,Failed,65.22,33,Auto-generated interview note 6835
6836,2837,20240619,HR,86,Passed,93.61,34,Auto-generated interview note 6836
6837,2838,20240415,Onsite,87,Passed,81.91,35,Auto-generated interview note 6837
6838,2839,20250110,HR,88,Passed,79.89,36,Auto-generated interview note 6838
6839,2840,20240626,PhoneScreen,89,Passed,67.92,37,Auto-generated interview note 6839
6840,2841,20240818,Technical,90,Failed,79.71,38,Auto-generated interview note 6840
6841,2842,20240415,HR,91,Passed,91.35,39,Auto-generated interview note 6841
6842,2843,20240814,HR,92,Passed,85.5,40,Auto-generated interview note 6842
6843,2844,20250831,Onsite,93,Passed,54.58,41,Auto-generated interview note 6843
6844,2845,20241017,HR,94,NoShow,99.1,42,Auto-generated interview note 6844
6845,2846,20250617,Technical,95,Failed,90.96,43,Auto-generated interview note 6845
6846,2847,20240414,PhoneScreen,96,Passed,75.15,44,Auto-generated interview note 6846
6847,2848,20241123,HR,97,Passed,66.32,45,Auto-generated interview note 6847
6848,2849,20250828,HR,98,Passed,59.34,46,Auto-generated interview note 6848
6849,2850,20250609,Onsite,99,Passed,66.53,47,Auto-generated interview note 6849
6850,2851,20250509,Technical,100,Failed,90.8,48,Auto-generated interview note 6850
6851,2852,20241024,HR,101,Passed,92.8,49,Auto-generated interview note 6851
6852,2853,20230422,Onsite,102,Passed,69.14,50,Auto-generated interview note 6852
6853,2854,20250804,PhoneScreen,103,Passed,71.37,51,Auto-generated interview note 6853
6854,2855,20240516,HR,104,Passed,99.41,52,Auto-generated interview note 6854
6855,2856,20230701,Technical,105,Failed,83.82,53,Auto-generated interview note 6855
6856,2857,20250905,HR,106,Passed,54.32,54,Auto-generated interview note 6856
6857,2858,20250514,HR,107,Passed,97.76,55,Auto-generated interview note 6857
6858,2859,20230722,Onsite,108,Passed,77.38,56,Auto-generated interview note 6858
6859,2860,20250308,HR,109,Passed,83.43,57,Auto-generated interview note 6859
6860,2861,20230916,PhoneScreen,110,Failed,90.44,58,Auto-generated interview note 6860
6861,2862,20231118,Onsite,111,Passed,73.74,59,Auto-generated interview note 6861
6862,2863,20240404,HR,112,Passed,86.21,60,Auto-generated interview note 6862
6863,2864,20250513,HR,113,Passed,64.32,61,Auto-generated interview note 6863
6864,2865,20250413,Onsite,114,Passed,83.76,62,Auto-generated interview note 6864
6865,2866,20230403,Technical,115,Failed,85.1,63,Auto-generated interview note 6865
6866,2867,20240502,HR,116,Passed,86.47,64,Auto-generated interview note 6866
6867,2868,20231217,PhoneScreen,117,Passed,60.92,65,Auto-generated interview note 6867
6868,2869,20230926,HR,118,Passed,86.93,66,Auto-generated interview note 6868
6869,2870,20230519,HR,119,Passed,56.01,67,Auto-generated interview note 6869
6870,2871,20230704,Technical,120,Failed,90.91,68,Auto-generated interview note 6870
6871,2872,20241005,HR,121,Passed,72.52,69,Auto-generated interview note 6871
6872,2873,20230521,HR,122,Passed,56.9,70,Auto-generated interview note 6872
6873,2874,20250214,Onsite,123,NoShow,70.07,71,Auto-generated interview note 6873
6874,2875,20241002,PhoneScreen,124,Passed,98.12,72,Auto-generated interview note 6874
6875,2876,20250202,Technical,125,Passed,62.86,73,Auto-generated interview note 6875
6876,2877,20250114,Onsite,126,Passed,58.16,74,Auto-generated interview note 6876
6877,2878,20230612,HR,127,Passed,84.43,75,Auto-generated interview note 6877
6878,2879,20240502,HR,128,Passed,89.01,76,Auto-generated interview note 6878
6879,2880,20230818,Onsite,129,Passed,63.95,77,Auto-generated interview note 6879
6880,2881,20230815,Technical,130,Failed,53.81,78,Auto-generated interview note 6880
6881,2882,20240530,PhoneScreen,131,Passed,96.56,79,Auto-generated interview note 6881
6882,2883,20240813,Onsite,132,Passed,51.84,80,Auto-generated interview note 6882
6883,2884,20250320,HR,133,Passed,66.94,81,Auto-generated interview note 6883
6884,2885,20240628,HR,134,Passed,50.05,82,Auto-generated interview note 6884
6885,2886,20231209,Technical,135,Failed,51.6,83,Auto-generated interview note 6885
6886,2887,20250224,HR,136,Passed,87.98,84,Auto-generated interview note 6886
6887,2888,20230328,HR,137,Passed,94.41,85,Auto-generated interview note 6887
6888,2889,20250118,PhoneScreen,138,Passed,77.14,86,Auto-generated interview note 6888
6889,2890,20240407,HR,139,Passed,53.44,87,Auto-generated interview note 6889
6890,2891,20230905,Technical,140,Failed,89.27,88,Auto-generated interview note 6890
6891,2892,20250614,Onsite,141,Passed,84.28,89,Auto-generated interview note 6891
6892,2893,20240504,HR,142,Passed,81.54,90,Auto-generated interview note 6892
6893,2894,20250514,HR,143,Passed,96.69,30,Auto-generated interview note 6893
6894,2895,20231225,Onsite,144,Passed,51.13,31,Auto-generated interview note 6894
6895,2896,20240610,PhoneScreen,145,Failed,83.8,32,Auto-generated interview note 6895
